id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
1319,Ffairfach,Ffairfach,7040660,51.87244,-3.992916,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1320,Filton Abbey Wood,Filton Abbey Wood,7032350,51.509438,-2.561933,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1321,Finchley Road & Frognal,Finchley Road & Frognal,7014450,51.550198,-0.183324,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1322,Finstock,Finstock,7030120,51.85305,-1.47003,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1323,Fishbourne (Sussex),Fishbourne (Sussex),7052610,50.839352,-0.815495,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1324,Fishersgate,Fishersgate,7052840,50.834469,-0.219161,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1325,Fishguard & Goodwick,Fishguard & Goodwick,7066800,52.0035,-4.9948,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1326,Fiskerton,Fiskerton,7063510,53.060253,-0.912181,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1327,Fitzwilliam,Fitzwilliam,7085830,53.632587,-1.375391,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1328,Five Ways,Five Ways,7045030,52.470078,-1.913116,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1329,Flimby,Flimby,7020260,54.689815,-3.520544,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1330,Flitwick,Flitwick,7015320,52.003457,-0.4952,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1331,Flixton,Flixton,7029350,53.443746,-2.383878,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1332,Flowery Field,Flowery Field,7027860,53.461737,-2.080965,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1333,Folkestone West,Folkestone West,7050270,51.085163,1.154209,8229,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1334,Ford,Ford,7052580,50.829506,-0.578611,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1335,Forest Gate,Forest Gate,7068760,51.549976,0.023568,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1336,Forest Hill,Forest Hill,7053620,51.438869,-0.053297,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1337,Formby,Formby,7023540,53.553796,-3.070706,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1338,Forsinard,Forsinard,7086390,58.356998,-3.896903,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1339,Fort Matilda,Fort Matilda,7096750,55.958809,-4.7953,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1340,Four Oaks,Four Oaks,7010420,52.579662,-1.8273,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1341,Foxfield,Foxfield,7020460,54.259041,-3.215796,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1342,Foxton,Foxton,7070290,52.119526,0.056572,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1343,Frant,Frant,7052180,51.104321,0.294034,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1344,Freshfield,Freshfield,7023550,53.566494,-3.072014,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1345,Freshford,Freshford,7033440,51.342251,-2.30146,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1346,Frimley,Frimley,7056830,51.311653,-0.747426,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1347,Frinton-On-Sea,Frinton-On-Sea,7068540,51.838314,1.242907,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1348,Frizinghall,Frizinghall,7085560,53.820957,-1.769072,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1349,Frodsham,Frodsham,7022840,53.295853,-2.723145,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1350,Frome,Frome,7057070,51.227131,-2.309302,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1351,Fulwell,Fulwell,7055870,51.433525,-0.349893,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1352,Furness Vale,Furness Vale,7029520,53.348385,-1.989445,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1353,Furze Platt,Furze Platt,7031440,51.533082,-0.728467,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1354,Gainsborough Central,Gainsborough Central,7064650,53.399574,-0.769674,26741,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
1355,Garforth Station,Garforth Station,7084740,53.796211,-1.382083,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1356,Gargrave,Gargrave,7026540,53.97842,-2.105171,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1357,Garrowhill,Garrowhill,7099040,55.855286,-4.129497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1358,Garscadden,Garscadden,7099790,55.88784,-4.364757,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1359,Garsdale,Garsdale,7021040,54.32135,-2.325891,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1360,Garston (Hertfordshire),Garston (Hertfordshire),7015590,51.686685,-0.381689,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1361,Garswood,Garswood,7023350,53.488518,-2.672149,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1362,Gartcosh,Gartcosh,7097230,55.885,-4.078,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1363,Garth,Garth,7041480,52.133816,-3.531142,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1364,Garth (Mid Glamorgan),Garth (Mid Glamorgan),7039610,51.596413,-3.641504,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1365,Gathurst,Gathurst,7023970,53.559399,-2.694418,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1366,Gatley,Gatley,7029530,53.394001,-2.230052,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1367,Georgemas Junction,Georgemas Junction,7086410,58.513721,-3.45212,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1368,Gerrards Cross,Gerrards Cross,7030510,51.588883,-0.555367,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1369,Gidea Park,Gidea Park,7068770,51.581772,0.205411,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1370,Giffnock,Giffnock,7097940,55.804688,-4.294289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1371,Giggleswick,Giggleswick,7026550,54.061775,-2.302644,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1372,Gilberdyke,Gilberdyke,7081170,53.747955,-0.732223,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1373,Gilfach Fargoed,Gilfach Fargoed,7040220,51.684208,-3.226604,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1374,Gilshochill,Gilshochill,7099560,55.897295,-4.28201,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1375,Gipsy Hill,Gipsy Hill,7053630,51.424984,-0.084096,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1376,Glaisdale,Glaisdale,7079210,54.439796,-0.794221,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1377,Glan Conwy,Glan Conwy,7024540,53.266644,-3.796892,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1378,Glasshoughton,Glasshoughton,7083600,53.70884,-1.34247,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1379,Glazebrook,Glazebrook,7023010,53.428076,-2.461152,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1380,Glengarnock,Glengarnock,7095030,55.738579,-4.674364,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1381,Glenrothes With Thornton,Glenrothes With Thornton,7093010,56.162224,-3.143189,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1382,Glossop,Glossop,7028950,53.444503,-1.949403,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1383,Glynde,Glynde,7053380,50.859398,0.06883,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1384,Gobowen,Gobowen,7044570,52.893501,-3.036019,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1385,Godley,Godley,7029480,53.448151,-2.049649,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1386,Godstone,Godstone,7054740,51.217606,-0.051188,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1387,Goldthorpe,Goldthorpe,7082840,53.533379,-1.313488,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1388,Golf Street,Golf Street,7090960,56.497852,-2.719541,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1389,Golspie,Golspie,7086430,57.971092,-3.98806,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1390,Gomshall,Gomshall,7052980,51.218964,-0.442065,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1391,Goodmayes,Goodmayes,7068780,51.565502,0.112277,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1392,Goostrey,Goostrey,7012200,53.222634,-2.32628,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1393,Gordon Hill,Gordon Hill,7060280,51.66346,-0.094289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1394,Goring & Streatley,Goring & Streatley,7030330,51.521428,-1.133051,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1395,Goring-By-Sea,Goring-By-Sea,7052720,50.817753,-0.432751,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1396,Gorton,Gorton,7029620,53.468712,-2.167182,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1397,Gospel Oak,Gospel Oak,7014090,51.555546,-0.150737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1398,Gourock,Gourock,7096350,55.962788,-4.818021,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1399,Gowerton,Gowerton,7041310,51.648701,-4.035124,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1400,Goxhill,Goxhill,7062060,53.676613,-0.337699,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1401,Grange Park,Grange Park,7060290,51.642811,-0.096599,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1402,Grangetown,Grangetown,7038390,51.466984,-3.189097,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1403,Grateley,Grateley,7055140,51.170269,-1.619497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1404,Gravelly Hill,Gravelly Hill,7011320,52.514969,-1.852612,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1405,Grays,Grays,7074430,51.476089,0.322719,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1406,Great Ayton,Great Ayton,7079220,54.4902,-1.113845,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1407,Great Bentley,Great Bentley,7068550,51.85207,1.065258,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1408,Great Coates,Great Coates,7062750,53.575542,-0.128701,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1409,Great Missenden,Great Missenden,7014630,51.703304,-0.709132,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1410,Green Lane,Green Lane,7022180,53.38271,-3.016281,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1411,Green Road,Green Road,7019960,54.244748,-3.245602,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1412,Greenbank,Greenbank,7023250,53.251664,-2.533185,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1413,Greenfaulds,Greenfaulds,7097250,55.932064,-3.999232,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1414,Greenfield,Greenfield,7029000,53.538835,-2.014189,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1415,Greenford Station,Greenford Station,7031360,51.54235,-0.3463,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1416,Greenhithe for Bluewater,Greenhithe for Bluewater,7051380,51.450855,0.279694,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1417,Greenock Central,Greenock Central,7096810,55.945385,-4.752692,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1418,Greenock West,Greenock West,7096820,55.94772,-4.768866,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1419,Gretna Green,Gretna Green,7096100,55.001934,-3.064608,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1420,Grimsby Docks,Grimsby Docks,7062760,53.574699,-0.075873,26742,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1421,Grindleford,Grindleford,7028250,53.30555,-1.62629,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1422,Grosmont,Grosmont,7081550,54.436394,-0.724937,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1423,Grove Park,Grove Park,7051390,51.430389,0.022597,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1424,Guide Bridge,Guide Bridge,7029550,53.474171,-2.112961,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1425,Guiseley,Guiseley,7085670,53.875668,-1.715537,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1426,Gunnersbury,Gunnersbury,7055880,51.491814,-0.275766,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1427,Gunton,Gunton,7072990,52.866077,1.348821,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1428,Gwersyllt,Gwersyllt,7043000,53.072559,-3.017913,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1429,Gypsy Lane,Gypsy Lane,7079300,54.532902,-1.179375,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1430,Hackbridge,Hackbridge,7053640,51.378437,-0.15358,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1431,Hackney Central,Hackney Central,7069770,51.546825,-0.055896,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1432,Hackney Wick,Hackney Wick,7069780,51.543625,-0.025759,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1433,Haddenham & Thame Parkway,Haddenham & Thame Parkway,7030530,51.770788,-0.942121,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1434,Haddiscoe,Haddiscoe,7073000,52.528835,1.622451,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1435,Hadfield,Hadfield,7028960,53.460873,-1.965429,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1436,Hadley Wood,Hadley Wood,7060750,51.668365,-0.176519,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1437,Hag Fold,Hag Fold,7025850,53.533442,-2.493744,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1438,Haggerston,Haggerston,7010220,51.53912,-0.07642,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1439,Hagley,Hagley,7045770,52.422375,-2.147018,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1440,Hairmyres,Hairmyres,7098100,55.762012,-4.220047,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1441,Hale,Hale,7028450,53.378669,-2.347383,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1442,Halesworth,Halesworth,7072660,52.346157,1.506141,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1443,Halewood,Halewood,7022950,53.364466,-2.830149,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1444,Hall Green,Hall Green,7045210,52.436745,-1.845513,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1445,Hall i’ th’ Wood,Hall i' th' Wood,7025720,53.597546,-2.413986,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1446,Hall Road,Hall Road,7022290,53.497442,-3.049607,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1447,Halling,Halling,7051730,51.352169,0.445711,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1448,Haltwhistle,Haltwhistle,7075680,54.967972,-2.462321,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1449,Ham Street,Ham Street,7050370,51.067684,0.854653,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1450,Hamble,Hamble,7059470,50.871311,-1.329173,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1451,Hamilton Central,Hamilton Central,7097260,55.773239,-4.038928,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1452,Hamilton West,Hamilton West,7097270,55.779232,-4.056781,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1453,Hammerton,Hammerton,7082410,53.996105,-1.283026,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1454,Hampden Park,Hampden Park,7054500,50.796124,0.278906,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1455,Hampstead Heath,Hampstead Heath,7014130,51.555779,-0.165159,26744,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
1456,Hampton,Hampton,7055600,51.41607,-0.37199,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1457,Hampton Court,Hampton Court,7055610,51.401947,-0.342412,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1458,Hampton Wick,Hampton Wick,7055890,51.41412,-0.313201,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1459,Hampton-In-Arden,Hampton-In-Arden,7010330,52.428375,-1.699934,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1460,Hamstead,Hamstead,7011450,52.530718,-1.92838,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1461,Hanborough,Hanborough,7030070,51.825172,-1.373471,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1462,Handforth,Handforth,7027670,53.34639,-2.213263,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1463,Hanwell,Hanwell,7031910,51.511604,-0.338432,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1464,Hapton,Hapton,7025570,53.781393,-2.318115,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1465,Harlesden,Harlesden,NA,51.536518,-0.258214,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1466,Harling Road,Harling Road,7073740,52.454128,0.908188,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1467,Harlington,Harlington,7015330,51.962012,-0.495715,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1468,Harlow Mill,Harlow Mill,7068040,51.790878,0.131497,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1469,Harlow Town,Harlow Town,7068270,51.781639,0.094804,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1470,Harold Wood,Harold Wood,7068790,51.592907,0.234819,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1471,Harpenden,Harpenden,7015430,51.814831,-0.351961,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1472,Harrietsham,Harrietsham,7051400,51.244652,0.673574,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1473,Harringay Green Lanes,Harringay Green Lanes,7074010,51.577336,-0.098104,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1474,Harringay Station,Harringay Station,7060120,51.577305,-0.105115,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1475,Harrington,Harrington,7020270,54.613551,-3.565573,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1476,Harrow-On-The-Hill,Harrow-On-The-Hill,7005980,51.57931,-0.336628,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1477,Hartlebury,Hartlebury,7045790,52.335049,-2.22158,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1478,Hartwood,Hartwood,7092460,55.810532,-3.839792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1479,Harwich Town,Harwich Town,7069050,51.944157,1.285469,26745,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
1480,Hassocks,Hassocks,7054890,50.923264,-0.146043,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1481,Hatch End,Hatch End,7013980,51.610054,-0.369499,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1482,Hatfield,Hatfield,7060700,51.763397,-0.216162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1483,Hatfield & Stainforth,Hatfield & Stainforth,7065280,53.589532,-1.020931,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1484,Hatfield Peverel,Hatfield Peverel,7068450,51.779785,0.593463,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1485,Hathersage,Hathersage,7028260,53.325405,-1.651641,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1486,Hattersley,Hattersley,7026040,53.445126,-2.040324,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1487,Hatton,Hatton,7045940,52.295242,-1.672982,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1488,Havenhouse,Havenhouse,7062600,53.114548,0.272619,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1489,Hawarden Bridge,Hawarden Bridge,7021460,53.218971,-3.031866,26746,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1490,Hawarden Station,Hawarden Station,7024280,53.185703,-3.032561,26746,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
1491,Hawkhead,Hawkhead,7096340,55.843136,-4.398792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1492,Haydon Bridge,Haydon Bridge,7075690,54.974888,-2.246809,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1493,Haydons Road,Haydons Road,7052890,51.425755,-0.189073,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1494,Hayes (Kent),Hayes (Kent),7050500,51.375744,0.010123,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1495,Haywards Heath,Haywards Heath,7054900,51.00536,-0.105717,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1496,Hazel Grove,Hazel Grove,7027680,53.377415,-2.122121,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1497,Headcorn,Headcorn,7052200,51.165657,0.627507,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1498,Headingley,Headingley,7084980,53.817787,-1.59289,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1499,Headstone Lane,Headstone Lane,7014340,51.60268,-0.356766,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1500,Heald Green,Heald Green,7028600,53.369248,-2.236533,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1501,Healing,Healing,7062830,53.581425,-0.160163,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1502,Heath High Level,Heath High Level,7038450,51.516518,-3.181737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1503,Heath Low Level,Heath Low Level,7039080,51.515606,-3.183163,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1504,Heathrow Terminal 4 Bus,Heathrow Terminal 4 Bus,7031820,51.459275,-0.44662,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
1505,Heathrow Terminal 4 Rail,Heathrow Terminal 4 Rail,7070910,51.458214,-0.445447,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
1506,Heathrow Terminal 5 Rail,Heathrow Terminal 5 Rail,NA,51.47,-0.48,8385,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
1507,Heaton Chapel,Heaton Chapel,7028610,53.425556,-2.179046,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1508,Heaton Park Metrolink,Heaton Park Metrolink,7029560,53.52966,-2.26698,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1509,Hebden Bridge,Hebden Bridge,7085240,53.737587,-2.009063,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1510,Heckington,Heckington,7062200,52.977463,-0.29316,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1511,Hedge End,Hedge End,7058930,50.927773,-1.297056,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1512,Hednesford,Hednesford,7011480,52.709922,-2.00199,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1513,Heighington,Heighington,7078870,54.596977,-1.582071,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1514,Helensburgh Central,Helensburgh Central,7099810,56.004261,-4.732803,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1515,Helmsdale,Helmsdale,7086470,58.117737,-3.660068,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1516,Helsby,Helsby,7021490,53.275784,-2.770786,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1517,Hemel Hempstead,Hemel Hempstead,7013910,51.742062,-0.490762,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1518,Hendon,Hendon,7015220,51.580057,-0.238652,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1519,Hengoed,Hengoed,7040280,51.647362,-3.224162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1520,Henley-In-Arden,Henley-In-Arden,7045240,52.291,-1.784444,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1521,Hensall,Hensall,7081290,53.698357,-1.113905,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1522,Herne Hill,Herne Hill,7050660,51.453148,-0.101624,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1523,Hersham,Hersham,7055900,51.377419,-0.389271,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1524,Hertford East,Hertford East,7068180,51.799793,-0.072591,26747,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
1525,Hertford North,Hertford North,7060850,51.798328,-0.092961,26747,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
